33062976 24594  3031 4 -inf -19
31031360 24593  4142 4 -inf -5
30999616 278545  2021 4 -inf 33
26936384 16432  3344 5 -inf 33
26280961 262160  3122 5 -inf 33
26219521 8  2213 5 -inf 48
26215681 4  0001 5 -inf 51
9962753 128  4233 8 -1 0
8164352 9019  1110 0.0 -inf 12.0
16286848 8727  0111 2 -inf 8
16024704 8731  2313 4 -inf 1
16024832 533  1314 6 -inf 23
16024584 16385  4233 6 -inf 42
16023624 16416  1424 7.0 -inf 34.0
16023620 8224  2413 8.0 -6.0 0.0
16023872 1  1314 8.0 -4.0 0.0
16023624 2  3344 8 -3 0
16023561 4  4434 8 -1 0
12198976 550  3344 5 -inf -4
12198913 642  1213 8.0 -6.0 0.0
12190977 4  4434 8.0 -4.0 0.0
12190978 8  1304 8 -3 0
12190738 256  2122 8 -1 0
16285696 257  2011 4 -inf 2
12353536 16385  1122 4 -inf 12
12095488 513  4142 4 -inf 25
12063744 514  2213 4 -inf 48
12059904 513  1011 4.0 -inf 48.0
3933440 16385  1303 5 -inf 33
3933696 2  0313 5 -inf 52
3933440 1  1122 8.0 -9.0 0.0
3675392 32  2233 8.0 -4.0 0.0
3671360 1  1324 8.0 -2.0 0.0
24679424 16954  2233 2 -inf 12
24675392 826  0102 3 -inf -10
24167488 795  3324 3 -inf -7
24167428 521  2413 6.0 -inf -38.0
24167680 529  4233 6.0 -inf 52.0
24166720 560  0010 6.0 -inf 52.0
15778112 552  1304 7 -inf 10
15777872 288  3324 8.0 -8.0 0.0
15778880 822  3344 3 -inf -9
15778817 850  4231 3 -inf -6
15843329 4882  2021 3 -inf -6
11780097 4874  4443 3 -inf -2
11780128 842  4342 3 -inf -2
11781120 602  4232 3 -inf 0
11782144 601  2122 3 -inf 20
11655168 849  2223 5 -inf 3
11651200 592  2322 5 -inf 20
11655168 530  2213 5 -inf 48
11651328 592  3120 6 -inf 5
15780096 532  1314 8 -5 0
15779848 16  3231 8 -3 0
15843336 512  1404 8 -1 0
16289856 16926  2213 5.0 -inf -20.0
16286016 534  1314 7 -inf -4
16285768 258  1424 7 -inf 22
16285701 512  4434 8.0 -7.0 0.0
16285702 16384  2413 8.0 -5.0 0.0
12354688 17009  2324 1 -inf -4
12354564 16946  2433 3 -inf 12
12354624 16948  3344 4 -inf -1
12354561 17168  1122 4 -inf 27
12096513 25104  1011 4 -inf 26
3970049 25344  4433 4 -inf 28
3970112 24848  3323 4 -inf 29
3970176 24840  2231 4 -inf 28
4031616 25096  3132 4 -inf 28
3968128 24600  3231 4.0 -inf 28.0
4031616 24596  2313 8.0 -10.0 0.0
4031744 8  1324 8.0 -8.0 0.0
4031492 16  2414 8 -5 0
4031496 256  1112 8 -1 0
15766784 123  1324 3 -inf 8
15765504 81  1011 3 -inf 12
7639040 1041  3031 3 -inf 10
5607424 1537  2232 3 -inf 10
5605376 545  3142 3 -inf 18
5540864 546  3233 3 -inf 18
5538880 545  1102 3 -inf 37
5293120 49  0203 4 -inf -3
5277248 41  0304 4 -inf -6
5276752 289  3322 4 -inf 25
5280784 96  4232 4 -inf 27
5281808 160  2233 8 -1 0
33063040 8704  0011 6 -inf 26
16547968 768  1122 6 -inf 30
16289920 272  2233 6 -inf 31
16285888 4112  2313 8 -1 0
16290816 8475  4233 2.0 -inf 16.0
16293952 23  4142 4 -inf 25
16262208 15  1222 4 -inf 30
16258112 267  1011 4 -inf 30
8131648 139  2213 6 -inf 14
8127808 13  3334 8.0 -6.0 0.0
8127746 16  4241 8.0 -4.0 0.0
8159490 512  1304 8 -3 0
24904768 16700  3344 3 -inf -11
24904705 16924  2021 3 -inf 13
20841473 796  4232 3 -inf 6
20842497 920  1102 3 -inf 6
20596737 856  4434 4 -inf 10
20596738 8728  0213 6 -inf 52
20580610 16400  1303 8 -1 0
16286976 163  4233 8.0 -7.0 0.0
16286016 34  1324 8.0 -5.0 0.0
16285764 33  2434 8 -3 0
16285762 1025  3343 8 -1 0
16289856 16697  4142 2 -inf 14
16258112 16445  2213 6.0 -inf -22.0
16253957 16  2413 8.0 -7.0 0.0
15893760 95  2111 2.0 -inf 30.0
15765504 80  1011 4 -inf 18
7639040 144  4142 4 -inf 31
7607296 80  4243 4 -inf 32
7606304 144  1112 4 -inf 33
7352352 20  2213 5 -inf 4
7348512 18  4344 5 -inf 26
7348481 514  1324 5 -inf 44
7348229 256  2414 8 -1 0
16258112 8967  4243 2 -inf 24
16257120 8719  0102 3 -inf 29
15749216 31  2212 3 -inf 36
15753312 527  1011 3 -inf 36
7626848 779  3324 4 -inf 27
7626788 17  1213 8.0 -4.0 0.0
7618852 513  1304 8 -3 0
7618612 64  4342 8 -1 0
8160320 16950  3344 3 -inf -12
8160257 16910  4433 3 -inf 26
8160320 17162  3324 5 -inf 1
8160260 25088  2423 5 -inf 26
8160384 24592  2031 5 -inf 29
4031616 8464  0102 5 -inf 42
3523712 8720  2313 8.0 -11.0 0.0
3523840 520  3120 8.0 -9.0 0.0
7652608 24  0203 8 -3 0
7636736 20  1314 8 -1 0
16039940 592  0213 6.0 -inf -28.0
16023812 584  1304 7 -inf 23
16023572 1536  1101 7.0 -inf 52.0
14259200 17207  3130 0.0 -inf 26.0
16024576 689  4233 4 -inf 13
16023616 273  1122 4 -inf 23
15765568 304  4142 4 -inf 29
15733824 52  2212 5 -inf 3
15737856 176  4233 5 -inf 33
15736896 8  1213 5 -inf 48
15728960 16  1011 8.0 -10.0 0.0
7602496 8  3324 8 -5 0
7602436 16  1102 8 -3 0
7356676 8  1304 8 -1 0
16289856 543  2211 2.0 -inf 22.0
16516160 826  3344 3.0 -inf -6.0
16516097 4634  4233 4 -inf 28
16515137 534  1112 4 -inf 27
16261185 774  1222 4 -inf 26
16257089 526  1011 4 -inf 29
8130625 774  1112 4 -inf 28
7876673 778  3324 6 -inf 31
7872513 640  1213 8 -1 0
16547844 16961  2021 3 -inf 13
12484612 16962  2414 3 -inf 16
12484616 16961  1404 4 -inf -11
12484624 16992  3031 4 -inf -5
10453008 17984  0414 4 -inf -12
10453000 19968  2120 4 -inf -7
14516232 19008  1404 4 -inf -11
14516240 19072  0413 7 -inf 2
14516480 17408  1303 7 -inf 32
14516736 32  1122 7.0 -inf 33.0
14258688 1024  3130 8.0 -12.0 0.0
16290304 2048  4142 8 -1 0
24748032 4637  3132 3 -inf 10
24684544 604  1222 3 -inf 18
24680448 542  0102 3 -inf 22
24172544 602  4142 3 -inf 24
24140800 601  0001 3 -inf 24
7887872 841  2223 5 -inf -1
7883904 552  3233 6 -inf 5
7881920 521  2313 6.0 -inf 37.0
7882048 517  3334 8.0 -5.0 0.0
7881738 256  1424 8 -1 0
16024832 45  2031 4 -inf 31
11896064 46  1122 4 -inf 32
11638016 54  1314 6 -inf 33
11637768 33  2233 8 -5 0
11633736 34  3344 8 -3 0
11633673 64  3122 8 -1 0
15777860 1024  3343 8 -1 0
16548864 20605  1112 2 -inf -7
8168448 245  2021 2 -inf 0
4105216 2229  1122 3 -inf 12
3847168 117  4232 3 -inf 14
3848192 55  1213 3 -inf 22
3840256 1047  2233 5 -inf 48
3836224 50  0102 6 -inf 17
3328320 52  1314 7 -inf 52
3328072 1  1424 8 -5 0
3328068 32  3344 8 -3 0
3328005 1024  4443 8 -1 0
20745216 8827  1122 0 -inf 8
20487168 17019  0111 2 -inf 14
20225024 17015  2213 3 -inf 10
20220928 4659  3233 3 -inf 16
20218944 554  3344 4 -inf -3
20218881 524  4433 4 -inf 27
20218944 16396  0001 4 -inf 27
3966016 8204  3322 4 -inf 27
3970048 268  1112 4 -inf 32
3716096 392  0102 4 -inf 36
3208192 328  2223 6 -inf 50
3204224 256  0203 8 -1 0
16293952 16392  1011 6.0 -inf 31.0
8167488 16400  2021 6 -inf 32
4104256 16392  2122 6 -inf 36
3977280 264  0102 6 -inf 38
3469376 260  1110 6 -inf 37
11595840 258  3324 8.0 -10.0 0.0
11595780 64  4142 8 -1 0
8160512 547  4233 7.0 -inf -33.0
8159552 549  3334 7 -inf 3
8159490 16416  1303 8.0 -7.0 0.0
8159746 1024  2031 8 -5 0
4030978 32  3444 8 -3 0
4030977 64  1122 8 -1 0
12358656 9003  1020 1 -inf 12
8164352 9005  2010 1 -inf 12
12358656 8877  2213 5 -inf 6
12354816 35  4233 7 -inf 23
12353856 37  3334 8.0 -7.0 0.0
12353794 64  4142 8.0 -4.0 0.0
12322050 4  1314 8 -1 0
8160257 8970  0102 3 -inf -9
7652353 8842  0213 8.0 -10.0 0.0
7636225 4  4434 8 -5 0
7636226 8  1304 8 -3 0
7635986 4  0414 8 -1 0
28999808 769  2322 5 -inf 12
29003776 16897  0011 5 -inf 10
12488704 16898  2233 5 -inf 27
12484672 16642  2122 5 -inf 28
12357696 16402  4142 5 -inf 29
12325952 16404  2213 8.0 -7.0 0.0
12322112 512  1304 8 -3 0
12321872 16384  0403 8 -1 0
24429568 2875  4233 2 -inf -5
24428608 1817  3343 4 -inf 1
24428576 8728  0213 8.0 -13.0 0.0
24412448 16400  1303 8 -1 0
16290816 270647  2021 1 -inf 1
12227584 8255  2213 3 -inf 24
12223744 87  1314 5 -inf 9
12223496 35  4233 7 -inf 3
12222536 1027  3343 7 -inf 29
12222504 4  4333 8.0 -7.0 0.0
12222536 2  3344 8 -3 0
12222473 4  4434 8 -1 0
16285760 306  4142 3 -inf 16
16254016 308  2031 4 -inf -6
12125248 4148  3323 5 -inf 30
12125312 80  2324 8.0 -12.0 0.0
12125188 8  1011 8.0 -8.0 0.0
3998724 256  1102 8 -1 0
16516224 8464  1122 5 -inf 29
16258176 8216  2213 8.0 -5.0 0.0
16254336 512  1304 8 -3 0
16254096 16384  0403 8 -1 0
15909888 955  4233 2 -inf 0
15908928 797  3334 4 -inf 9
15908866 8728  0213 7.0 -inf 37.0
15892738 16400  1303 8 -1 0
28999936 552  4142 5 -inf 34
28968192 521  0102 5 -inf 48
28460288 522  1304 6 -inf 12
28460048 72  0213 6 -inf 27
28443920 12  2122 8 -3 0
28316944 10  1324 8 -1 0
15909888 4895  4233 2.0 -inf -4.0
15912960 794  2212 3 -inf 18
15917056 542  2122 3 -inf 20
15790080 790  2031 3 -inf 22
11661312 794  2233 3 -inf 36
11657280 4634  1213 7.0 -inf -41.0
3391808 530  2120 7.0 -inf -41.0
16294912 16919  1213 4.0 -inf -16.0
16286976 16403  1303 6.0 -inf 21.0
16288256 66  3031 6 -inf 26
14256640 34  3233 7 -inf 23
14254656 33  0313 8.0 -9.0 0.0
14254400 1025  3343 8 -1 0
16286848 795  2333 2.0 -inf 27.0
16286784 16923  3031 2.0 -inf 14.0
14255168 16925  3334 4 -inf 16
14255106 262680  2021 5 -inf 21
10191874 280  3433 5 -inf 28
10191936 776  3322 5 -inf 27
10195968 280  1011 5 -inf 28
2069504 28  2213 5 -inf 35
2065664 26  1324 8.0 -11.0 0.0
2065412 512  2414 8 -5 0
2065416 16384  1404 8 -3 0
2065424 512  1102 8 -1 0
12231680 2618  4233 4 -inf 8
12230720 312  3344 5.0 -inf -22.0
12230657 344  2122 5 -inf 30
12103681 152  4443 5 -inf 36
12103712 280  0102 5 -inf 36
11595808 152  1213 6 -inf 33
11587616 648  2213 6 -inf 52
11583528 512  1404 8 -1 0
16286976 262235  1322 4 -inf 17
16286728 3  4233 8.0 -7.0 0.0
12354688 17201  2322 2 -inf 12
12358656 25137  1020 2 -inf 12
8164352 25377  2021 2 -inf 12
4101120 25378  2131 2 -inf 12
4035584 25250  4233 4 -inf 25
4034624 24594  3142 4 -inf 27
3970112 24596  2213 8.0 -8.0 0.0
3966272 512  1304 8 -3 0
3966032 16384  0403 8 -1 0
16548864 21079  1112 2 -inf -7
16294912 839  0102 2 -inf -7
15787008 807  4231 2 -inf 12
15851520 567  1213 2 -inf 16
15843328 691  0213 3 -inf 12
15827200 547  1011 3 -inf 9
7700736 549  1102 4 -inf -7
7454976 581  3132 4 -inf -2
7391488 85  1314 5 -inf 25
7391240 1025  3233 6 -inf 42
7389256 33  1424 8.0 -4.0 0.0
28968000 16401  0011 5 -inf 28
12452928 16402  3323 5 -inf 29
12452992 16394  2324 8.0 -10.0 0.0
12452868 8192  2413 8 -1 0
7897408 34  1324 8.0 -6.0 0.0
7897156 1026  4031 8.0 -4.0 0.0
6914116 34  3142 8.0 -2.0 0.0
6849604 33  2434 8 -1 0
8168448 16502  1213 4 -inf 10
7651616 576  1323 8.0 -9.0 0.0
7651488 256  2324 8 -1 0
16547844 4688  2413 5 -inf 13
16548096 2560  4142 8.0 -10.0 0.0
16516352 2064  1122 8.0 -7.0 0.0
16258304 512  2223 8.0 -5.0 0.0
16254336 16384  1303 8 -1 0
16286848 17202  2333 2 -inf 12
16286784 9010  3344 3 -inf -19
16286721 17170  4233 3 -inf 15
16285761 16922  3324 5 -inf 3
16285701 16904  4433 5 -inf 16
16285764 262664  2021 6 -inf 16
12222532 528  2413 8.0 -8.0 0.0
12222784 16400  1303 8 -1 0
11846912 23  1314 6 -inf 17
11846664 65  4232 6 -inf 27
11847688 1025  3233 7 -inf 42
11845704 2049  3031 8 -5 0
9814088 32  3344 8 -3 0
9814025 1024  4443 8 -1 0
16548864 8947  0102 0 -inf -4
16040960 4851  0213 4 -inf 6
16024832 2083  4233 8.0 -6.0 0.0
14453760 9077  1122 0 -inf 10
14195712 24949  2223 1 -inf -1
14191744 278581  2313 4 -inf 42
14191872 8241  1011 5.0 -inf 34.0
6065408 81  2030 5 -inf 34
3968256 82  1102 5 -inf 34
3722496 146  3233 7.0 -inf -37.0
3720512 514  1304 8.0 -8.0 0.0
3720272 1  3334 8 -3 0
3720210 64  3424 8 -1 0
24683520 16501  1213 4 -inf 10
24675584 53  1314 6 -inf 20
24675336 34  4233 7 -inf 3
24674376 36  4142 7 -inf 33
24642632 34  1424 8 -3 0
24642628 33  2434 8 -1 0
24682500 305  2031 3 -inf 15
20553732 177  2433 6 -inf 25
20553792 257  4142 6 -inf 37
20521984 4097  4233 8 -1 0
15782912 95  4232 2 -inf 16
15783936 347  2223 4 -inf -2
15779968 58  2313 4 -inf 22
15780096 90  4142 4 -inf 27
7605248 16  4233 5 -inf 37
7358528 256  3324 8 -1 0
8163330 17156  1112 4 -inf 29
7901186 262916  2212 5 -inf 17
7905282 640  1213 8 -1 0
16548864 21205  1112 2 -inf -7
16294912 2709  1213 3 -inf 12
12091648 65557  1322 3 -inf 14
12095488 517  1011 3 -inf 16
3969024 641  2213 5 -inf 33
3965184 64  1122 5 -inf 48
3707136 128  1324 8 -1 0
16286848 16979  2313 1.0 -inf -7.0
16286976 17010  1312 1 -inf -9
16294912 16979  1211 2 -inf -10
16548864 16971  4232 2 -inf -1
16549888 17002  4142 2 -inf 12
16518144 17010  1122 2 -inf 14
16260096 16979  1011 2 -inf 14
8133632 16981  2213 3 -inf 16
8129536 657  1122 3 -inf 15
7871488 533  3233 3 -inf 28
7869504 537  2213 5 -inf 41
7865664 568  3344 6.0 -inf -29.0
7865601 16408  1303 6 -inf 12
7865857 16  4233 8.0 -6.0 0.0
7864897 8  0304 8.0 -4.0 0.0
7864401 256  3322 8 -1 0
15909888 871  2131 1 -inf -2
15844352 995  3121 1 -inf -4
15909888 747  0213 3 -inf 5
15893760 2091  4233 6.0 -inf -30.0
15892800 1033  3343 8.0 -11.0 0.0
15892768 4  2111 8.0 -9.0 0.0
16023840 64  1323 8 -1 0
24675456 16917  2313 5.0 -inf 48.0
24675584 16401  1303 7.0 -inf 52.0
24675840 2  0313 8.0 -9.0 0.0
24675584 4  0011 8.0 -7.0 0.0
8159552 4  1314 8.0 -4.0 0.0
8159241 4  4434 8 -1 0
15787008 2835  4233 4 -inf 22
15786048 537  0213 6 -inf 36
15769920 538  3324 8.0 -4.0 0.0
15769860 16400  1303 8 -1 0
16289856 262923  2212 4.0 -inf -15.0
16293952 519  4142 4 -inf 25
16262208 550  3344 5 -inf -5
16262145 16390  1213 8.0 -8.0 0.0
16254209 64  1322 8 -1 0
16359424 1613  1011 2 -inf 4
8232960 1677  1213 4 -inf 22
8225024 1161  1122 4 -inf 23
7966976 201  3132 4 -inf 25
7903488 209  0102 4 -inf 32
7395584 149  1314 6 -inf 33
7395336 257  1424 8.0 -5.0 0.0
16547842 788  1122 4.0 -inf 26.0
16286016 1563  3343 4 -inf 48
16285984 537  4333 6.0 -inf 4.0
16286016 568  0102 7.0 -inf 34.0
15777864 288  1424 8.0 -4.0 0.0
20746304 534  1112 4 -inf 36
20492352 786  0102 4 -inf 37
19968000 256  2233 5 -inf 48
19963968 16384  1213 8.0 -7.0 0.0
19956032 512  0001 8.0 -6.0 0.0
3703104 16384  1303 8 -1 0
16289856 17165  3334 4.0 -inf -7.0
12239872 4703  0213 1 -inf -10
12223744 559  0102 2 -inf 24
11715840 621  1304 3 -inf -6
11715600 2093  3031 3 -inf -2
9683984 2091  4233 6 -inf 43
9683024 37  3334 8 -5 0
9682962 1  3142 8 -3 0
9618450 64  4232 8 -1 0
15909888 987  2131 0 -inf -2
15844352 4955  1000 0 -inf -4
24232960 4895  4233 2 -inf 26
24232000 797  3334 4 -inf 9
24231938 540  3122 4 -inf 27
24170498 780  0212 4 -inf 28
24162306 284  0001 4 -inf 36
7909378 780  0102 4 -inf 36
7401474 840  2223 6 -inf 37
7397506 516  1213 7 -inf 25
7389570 520  2324 8 -3 0
7389446 24  0203 8 -1 0
16293952 16399  1213 5.0 -inf 7.0
16286016 7  1323 5 -inf 46
16285888 259  2324 6 -inf -12
16285764 16387  4142 6 -inf 19
16254020 259  0102 8 -3 0
15746116 34  3344 8 -1 0
24428546 532  0212 5 -inf 24
24420354 772  1222 5 -inf 28
24416258 832  2223 7 -inf 39
24412290 16  2313 8.0 -6.0 0.0
24412418 512  1102 8.0 -4.0 0.0
24166410 256  0212 8 -1 0
18842624 16703  2122 0 -inf 14
18715648 17199  0010 0.0 -inf 12.0
10327040 17262  2223 2 -inf 14
10323072 16974  2313 3 -inf 14
10323200 588  1302 4 -inf -2
10339328 2572  4233 5 -inf 36
10338368 532  1112 5 -inf 36
10084416 784  1011 5 -inf 37
1957952 536  1213 7 -inf 51
1950016 532  1314 8 -5 0
1949768 256  1424 8 -1 0
24683520 347  0011 2 -inf -7
8168448 843  2021 2 -inf 0
4105216 715  1213 4 -inf 21
4097280 2059  4233 7.0 -inf -43.0
4096320 10  1324 8 -1 0
16516160 17190  3344 3 -inf -12
16516097 17030  2021 3.0 -inf -10.0
20841473 20998  1112 5 -inf -4
20587521 642  1213 8.0 -9.0 0.0
20579585 64  1322 8 -1 0
28934148 8457  0011 3 -inf 8
12419076 8520  2423 6 -inf 26
12419200 16392  3122 6 -inf 31
12357760 264  1112 6 -inf 33
12103808 24  2213 8.0 -8.0 0.0
12099968 520  2324 8.0 -6.0 0.0
12099844 16392  1211 8.0 -4.0 0.0
12353796 520  1102 8 -3 0
12108036 24  0203 8 -1 0
15909888 735  0213 2 -inf -2
15893760 219  1324 3.0 -inf 8.0
15893508 146  4233 6 -inf -6
15892548 386  3344 6 -inf -1
15892485 136  2122 8.0 -13.0 0.0
15765509 16  2211 8.0 -10.0 0.0
16023557 256  1102 8 -1 0
15844352 4926  2021 0 -inf -4
11781120 5050  1011 0 -inf -2
3654656 4986  3020 0 -inf -2
5751808 4955  4232 0 -inf 0
5752832 4703  0213 1 -inf 12
5736704 559  3122 2 -inf 22
5675264 63  2233 2 -inf 29
5671168 1055  3233 5 -inf 33
5669184 23  1314 5 -inf 52
5668936 5  3334 8 -1 0
24413440 2097  1122 5 -inf 16
24155392 50  2233 5 -inf 48
24151360 52  1314 8 -5 0
24151112 1  3334 8 -3 0
24151050 32  3444 8 -1 0
12419136 16925  3334 4 -inf 15
12419074 16664  1122 4 -inf 26
12161026 792  2233 4 -inf 27
12156994 8728  3322 4 -inf 26
12161026 8724  0102 5 -inf 27
11653122 536  2213 8.0 -6.0 0.0
11649282 532  1314 8.0 -4.0 0.0
11649034 256  1424 8 -1 0
24683520 16941  1213 4.0 -inf 22.0
24675584 549  0102 5.0 -inf -24.0
20235520 549  1304 5 -inf 6
20235280 41  4233 6 -inf 43
20234320 37  3334 7 -inf 29
20234258 1024  3031 8 -5 0
18202642 64  3132 8 -1 0
12354816 594  1102 4.0 -inf 22.0
12108800 4626  0213 6.0 -inf -30.0
12092672 516  0102 6 -inf 4
11584512 640  0213 8 -1 0
16039936 698  0213 3 -inf 14
16023808 1050  1324 5 -inf 19
16023556 2064  1101 5.0 -inf 32.0
16285700 1040  2433 5.0 -inf 32.0
16285760 1536  3343 6 -inf 28
16285728 16  1011 6 -inf 32
8159264 512  1102 6 -inf 36
7913504 16  0213 8.0 -12.0 0.0
7897376 8  1324 8.0 -10.0 0.0
7897124 256  0102 8 -1 0
12358656 16959  2213 2 -inf 8
12354816 573  1312 2 -inf 8
12362752 813  1122 2 -inf 14
12104704 16685  1011 2 -inf 16
3978240 16683  3031 2 -inf 16
1946624 16939  2232 2 -inf 16
1944576 16683  3222 2.0 -inf 16.0
1946624 16555  2233 4 -inf 16
1942592 16403  3122 4 -inf 31
1881152 16643  4243 4 -inf 31
1880160 16645  3334 6 -inf 38
1880098 16512  3424 7 -inf 52
1880100 512  1213 8 -5 0
1872164 16384  1303 8 -1 0
12354816 547  4233 6 -inf 13
12353856 1539  3343 7.0 -inf -20.0
12353824 16386  1324 7 -inf 22
12353572 514  4344 8.0 -8.0 0.0
12353541 16  2414 8 -5 0
12353545 512  1404 8 -3 0
12353553 16384  0403 8 -1 0
16547844 16784  2434 4 -inf -5
16547842 16536  1122 4.0 -inf 25.0
16289794 16776  1011 4 -inf 26
8163330 16784  1112 4 -inf 29
7909378 16776  2011 4 -inf 28
3977218 16524  2213 6 -inf 10
3973378 144  1222 7 -inf 52
3969026 640  2213 8 -1 0
16359424 16941  1213 4 -inf 14
16351488 616  3142 4.0 -inf 17.0
15778112 27  1011 7.0 -inf 34.0
7651648 29  3334 8.0 -4.0 0.0
7651586 520  3424 8.0 -2.0 0.0
7914752 519  2021 5 -inf 5
3851264 643  0213 5 -inf 17
3835136 5  3031 5 -inf 33
1803520 3  4233 5 -inf 52
1802560 34  1324 8 -5 0
1802308 33  2434 8 -3 0
1802306 1025  3343 8 -1 0
10454016 17333  2122 0.0 -inf 10.0
10327040 9141  2233 2 -inf 15
10323008 25109  3334 4 -inf 26
10322946 24848  1122 4 -inf 25
10064898 25104  1011 4 -inf 26
1938434 24848  2223 4 -inf 30
1934466 24840  3424 4 -inf 30
1934468 24848  1122 4 -inf 30
1676420 270608  3121 5 -inf 30
1741956 24592  2211 5 -inf 30
1868804 20496  1112 5 -inf 52
1614852 256  1202 8 -1 0
16024576 691  4233 3 -inf 13
16023616 771  1122 3 -inf 12
15765568 519  4142 3 -inf 26
15733824 550  2212 3 -inf 29
15737920 294  3344 4 -inf -19
15737857 386  4433 4 -inf 27
15737920 262  1222 4 -inf 29
15733824 266  1011 4 -inf 31
7607360 265  1112 4 -inf 31
7353408 266  2011 4 -inf 36
3421248 522  3324 6 -inf 52
3421188 256  1202 8 -1 0
12485632 9019  2122 0 -inf 12
12358656 24891  1000 0.0 -inf 12.0
20747264 24953  2223 2 -inf -9
20743296 20537  2333 4 -inf 28
20743232 312  3344 5 -inf 3
20743169 152  4443 5 -inf 1
20743200 400  1122 5 -inf 27
20485152 896  0010 5 -inf 27
12096544 772  1011 5 -inf 28
3970080 532  1112 5 -inf 36
3716128 16404  1213 7 -inf 51
3708192 8  2221 7 -inf 52
3835168 4  4344 8.0 -9.0 0.0
3835137 8  1304 8 -5 0
3834897 256  2122 8 -1 0
16289792 17073  2233 3 -inf 6
16285760 16657  4142 3 -inf 8
16254016 16658  3322 3 -inf 8
16258048 16657  1011 3 -inf 12
8131584 16409  2021 3 -inf 15
4068352 537  2213 3 -inf 41
4064512 533  1314 5 -inf 37
4064264 576  1424 8.0 -10.0 0.0
4064260 16384  2414 8 -5 0
4064264 512  1404 8 -3 0
4064272 256  1122 8 -1 0
8160384 16925  2313 5.0 -inf 16.0
8160512 16409  1303 6 -inf 1
8160768 40  4233 7 -inf 2
8159808 48  4142 7.0 -inf 29.0
8128064 288  3323 8.0 -10.0 0.0
8128128 1  1110 8.0 -8.0 0.0
28999684 4609  2433 7 -inf 33
28999744 256  3324 8.0 -15.0 0.0
16547844 1808  3031 4 -inf 0
14516228 17680  2434 4.0 -inf 14.0
14516226 21520  3132 6 -inf 29
14452738 16896  3222 6 -inf 31
14454786 16640  1112 6 -inf 32
14200834 16392  1213 7 -inf 30
14192642 16388  2213 8 -1 0
16291840 891  2223 2 -inf 4
16287872 315  2324 4.0 -inf -19.0
16287748 4145  3233 7.0 -inf 29.0
16285764 40  3344 8.0 -12.0 0.0
16285701 48  4142 8.0 -7.0 0.0
16253957 512  2414 8.0 -6.0 0.0
16253961 256  1011 8 -5 0
8127497 4  4434 8 -1 0
18842624 9075  2122 0 -inf 8
18710528 11059  1122 0 -inf 4
18452480 811  4142 0 -inf 14
18420736 873  2223 1 -inf 2
18416768 616  4232 1 -inf 8
18417792 554  2324 4 -inf 15
18417668 288  0102 5 -inf 52
17909764 1  3141 5 -inf 52
17876996 64  2434 8 -1 0
14255232 262712  2021 4 -inf 12
10192000 600  4243 5 -inf 23
10191008 16408  1011 5 -inf 29
2064544 8216  2313 8.0 -11.0 0.0
2064672 512  1304 8 -3 0
2064432 256  1122 8 -1 0
16289856 658  2213 7.0 -inf 34.0
24937472 21331  1112 2 -inf -12
24683520 2835  4233 4.0 -inf -19.0
24682560 16913  1213 4 -inf 20
24674624 8721  0111 6 -inf 23
24412480 521  1102 6 -inf 41
24166720 552  1304 7 -inf 14
24166480 1032  3324 8.0 -8.0 0.0
24166420 32  2434 8.0 -6.0 0.0
24166418 1  4142 8.0 -2.0 0.0
16289856 9010  1011 2 -inf 12
4100160 8727  0102 3 -inf 22
3592256 787  1112 3 -inf 24
3338304 789  3334 5 -inf 37
3338242 532  1213 5 -inf 41
3330050 656  2213 8 -5 0
3326210 512  1304 8 -1 0
12486656 17115  4142 0.0 -inf 10.0
12454912 17083  4233 2 -inf 14
12453952 16919  2122 2 -inf 14
12326976 17159  1112 2 -inf 14
12073024 17031  1213 8.0 -14.0 0.0
12065088 5  3334 8 -1 0
33063040 147473  0011 5 -inf 8
16547968 139281  2322 5 -inf 12
16551936 8240  2213 6 -inf 20
16548096 544  1304 7 -inf 3
16547856 1536  0102 7.0 -inf 34.0
16039952 64  1122 7.0 -inf 52.0
15781904 2  2233 8.0 -7.0 0.0
15746066 4096  0213 8 -3 0
15729938 262144  1312 8 -1 0
20874240 21054  1112 2 -inf 0
20620288 814  2122 2 -inf 14
20493312 846  2223 4 -inf -4
20489344 534  4233 4 -inf 35
20488384 16406  2313 7.0 -inf 23.0
20488512 10  1324 8 -1 0
12358656 17203  1120 1.0 -inf 27.0
16290816 17265  2223 2 -inf -12
16286848 262705  0102 4.0 -inf -16.0
15778944 593  2313 4.0 -inf -16.0
15779072 594  2021 4.0 -inf 22.0
11715840 562  4233 5 -inf 48
11714880 531  2120 6.0 -inf -47.0
16286848 8719  2313 3 -inf 1
16548864 25205  2021 0 -inf -12
12358656 9201  4031 0 -inf 6
11375616 8953  2213 4 -inf 10
11371776 177  4233 7 -inf 41
11370816 48  3142 7.0 -inf 52.0
11306304 40  4140 8.0 -9.0 0.0
12322112 9  1304 8.0 -8.0 0.0
12321872 10  3324 8 -1 0
16289794 848  2223 6 -inf 24
16285826 16400  2313 7.0 -inf 52.0
20873280 16669  3334 4.0 -inf 25.0
20873218 24600  2122 4.0 -inf 26.0
16289796 8210  2413 6 -inf 28
16290048 8706  0102 7 -inf 19
15782144 576  1304 7.0 -inf 52.0
15777936 1024  2333 8.0 -7.0 0.0
15777872 2048  2031 8 -1 0
12357632 17067  2233 2 -inf 12
